timestamp,simple-path,time
2021-06-09 12:22:09.34,/master/welcome,241
2021-06-09 12:22:31.018,/master/welcome,162
2021-06-09 12:22:32.191,/master/sign-in,1108
2021-06-09 12:22:32.367,/master/welcome,163
2021-06-09 12:22:33.387,/administrator/dashboard/show,523
2021-06-09 12:22:33.579,/master/welcome,179
2021-06-09 12:22:33.951,/master/welcome,147
2021-06-09 12:22:34.098,/master/welcome,139
2021-06-09 12:22:35.098,/administrator/dashboard/show,522
