time;time;;;;;;;;;;;;
219;185;;;;;;;;;;;;
203;157;;;;;;;;;;;;
188;211;;;;;;;;;;;;
284;176;;;;;;;;;;;;
203;174;;;;;;;;;;;;
169;191;;;;;;;;;;;;
170;188;;;;;;;;;;;;
273;171;;;;;;;;;;;;
590;532;;;;;;;;;;;;
190;174;;;;;;;;;;;;
157;170;;;;;;;;;;;;
171;159;;;;;;;;;;;;
187;157;;;;;;;;;;;;
171;166;;;;;;;;;;;;
597;541;;;;;;;;;;;;
172;187;;;;;;;;;;;;
172;172;;;;;;;;;;;;
157;172;;;;;;;;;;;;
175;163;;;;;;;;;;;;
169;179;;;;;;;;;;;;
598;541;;;;;;;;;;;;
189;198;;;;;;;;;;;;
174;169;;;;;;;;;;;;
173;172;;;;;;;;;;;;
193;183;;;;;;;;;;;;
208;167;;;;;;;;;;;;
578;543;;;;;;;;;;;;
174;180;;;;;;;;;;;;
171;177;;;;;;;;;;;;
255;183;;;;;;;;;;;;
188;168;;;;;;;;;;;;
190;163;;;;;;;;;;;;
594;550;;;;;;;;;;;;
174;179;;;;;;;;;;;;
171;165;;;;;;;;;;;;
174;162;;;;;;;;;;;;
157;170;;;;;;;;;;;;
172;163;;;;;;;;;;;;
599;533;;;;;;;;;;;;
171;215;;;;;;;;;;;;
191;179;;;;;;;;;;;;
190;175;;;;;;;;;;;;
173;169;;;;;;;;;;;;
171;162;;;;;;;;;;;;
595;537;;;;;;;;;;;;
173;223;;;;;;;;;;;;
156;159;;;;;;;;;;;;
174;172;;;;;;;;;;;;
190;165;;;;;;;;;;;;
193;163;;;;;;;;;;;;
597;529;;;;;;;;;;;;
176;198;;;;;;;;;;;;
155;209;;;;;;;;;;;;
173;202;;;;;;;;;;;;
171;165;;;;;;;;;;;;
174;169;;;;;;;;;;;;
593;551;;;;;;;;;;;;
174;219;;;;;;;;;;;;
154;192;;;;;;;;;;;;
174;192;;;;;;;;;;;;
172;186;;;;;;;;;;;;
156;176;;;;;;;;;;;;
594;554;;;;;;;;;;;;
172;279;;;;;;;;;;;;
173;273;;;;;;;;;;;;
156;162;;;;;;;;;;;;
173;162;;;;;;;;;;;;
175;179;;;;;;;;;;;;
592;577;;;;;;;;;;;;
189;180;;;;;;;;;;;;
174;167;;;;;;;;;;;;
191;229;;;;;;;;;;;;
169;189;;;;;;;;;;;;
174;164;;;;;;;;;;;;
595;536;;;;;;;;;;;;
171;200;;;;;;;;;;;;
157;159;;;;;;;;;;;;
156;166;;;;;;;;;;;;
232;261;;;;;;;;;;;;
191;165;;;;;;;;;;;;
188;174;;;;;;;;;;;;
190;164;;;;;;;;;;;;
207;253;;;;;;;;;;;;
217;157;;;;;;;;;;;;
189;167;;;;;;;;;;;;
205;168;;;;;;;;;;;;
216;216;;;;;;;;;;;;
173;148;;;;;;;;;;;;
739;172;;;;;;;;;;;;
195;164;;;;;;;;;;;;
169;196;;;;;;;;;;;;
176;167;;;;;;;;;;;;
171;179;;;;;;;;;;;;
189;194;;;;;;;;;;;;
171;202;;;;;;;;;;;;
215;159;;;;;;;;;;;;
219;171;;;;;;;;;;;;
176;175;;;;;;;;;;;;
170;263;;;;;;;;;;;;
171;147;;;;;;;;;;;;
168;178;;;;;;;;;;;;
172;177;;;;;;;;;;;;
213;225;;;;;;;;;;;;
160;153;;;;;;;;;;;;
154;156;;;;;;;;;;;;
162;170;;;;;;;;;;;;
191;222;;;;;;;;;;;;
174;161;;;;;;;;;;;;
192;156;;;;;;;;;;;;
154;162;;;;;;;;;;;;
209;304;;;;;;;;;;;;
159;159;;;;;;;;;;;;
169;177;;;;;;;;;;;;
159;182;;;;;;;;;;;;
172;219;;;;;;;;;;;;
157;152;;;;;;;;;;;;
191;171;;;;;;;;;;;;
207;157;;;;;;;;;;;;
170;209;;;;;;;;;;;;
